Movie_Link,Movie_Name,Ratings,Movie_category,Film_Actor,Release_Date,Duration,Original_Language,Description,Box Office,Budget,Directors,Writing_Credits,poster_path
https://www.themoviedb.org/movie/490132-green-book,Cẩm Nang Xanh,82%,"Phim Chính Kịch, Phim Lịch Sử","[('Viggo Mortensen', 'Tony Lip'), ('Mahershala Ali', 'Dr. Don Shirley'), ('Linda Cardellini', 'Dolores'), ('Sebastian Maniscalco', 'Johnny Venere'), ('Dimiter D. Marinov', 'Oleg'), ('P.J. Byrne', 'Record Exec'), ('Mike Hatton', 'George'), ('Joe Cortese', 'Gio Loscudo'), ('Maggie Nixon', 'Copa Coat Check Girl')]",11/16/2018 (US),2h 10m,Tiếng Anh,"Lấy bối cảnh nước Mỹ những năm 1960 khi nạn phân biệt chủng tộc còn nặng nề. Tony Lip được thuê làm người lái xe kiêm vệ sĩ cho nghệ sĩ piano huyền thoại da đen - Don Shirley, trong chuyến lưu diễn xuyên miền nam nước Mỹ.","$319,700,000.00 ","$23,000,000.00 ",Peter Farrelly,,posters3/poster_66.jpg
https://www.themoviedb.org/movie/1062807-spyxfamily-code-white,Gia Đình x Điệp Viên Mã: Trắng,77%,"Phim Hoạt Hình, Phim Hài, Phim Phiêu Lưu, Phim Hành Động","[('Takuya Eguchi', 'Loid Forger (voice)'), ('Atsumi Tanezaki', 'Anya Forger (voice)'), ('Saori Hayami', 'Yor Forger (voice)'), ('Kenichirou Matsuda', 'Narrator / Bond Forger (voice)'), ('Tomoya Nakamura', 'Dmitri (voice)'), ('Kento Kaku', 'Luka (voice)'), ('Banjo Ginga', 'Snijder (voice)'), ('Shunsuke Takeuchi', 'Type F (voice)')]",02/10/2024 (VN),1h 50m,Tiếng Nhật,"Trong bộ phim lần này, sau khi nhận được yêu cầu thay thế mình trong Chiến dịch Strix, Loid Forger quyết định giúp con gái Anya chiến thắng trong cuộc thi nấu ăn tại Học viện Eden bằng cách nấu bữa ăn yêu thích của hiệu trưởng để tránh bị thay thế khỏi nhiệm vụ mật. Nhưng từ đây, gia đình Forger phát hiện ra bí mật kinh hoàng ảnh hưởng đến hòa bình thế giới.","$51,737,130.00 ",-,Takashi Katagiri,Ichirou Ookouchi,posters3/poster_67.jpg
https://www.themoviedb.org/movie/526896-morbius,Morbius,60%,"Phim Hành Động, Phim Khoa Học Viễn Tưởng, Phim Giả Tượng","[('Jared Leto', 'Dr. Michael Morbius / Morbius'), ('Matt Smith', 'Milo / Lucien'), ('Adria Arjona', 'Martine Bancroft'), ('Jared Harris', 'Dr. Emil Nicholas'), ('Al Madrigal', 'Agent Alberto Rodriguez'), ('Tyrese Gibson', 'Agent Simon Stroud'), ('Zaris-Angel Hator', 'Anna'), ('Joe Ferrara', 'Bush Pilot'), ('Charlie Shotwell', 'Young Michael')]",04/01/2022 (VN),1h 45m,Tiếng Anh,"Sau khi bị mắc một căn bệnh hiếm gặp về máu, vị giáo sư Michael Morbius đã cố gắng tạo một thứ thuốc để tự điều trị cho bản thân mình nhưng cũng vì thứ thuốc đó đã khiến trở thành một dạng ma cà rồng.","$167,635,712.00 ","$75,000,000.00 ",Daniel Espinosa,"Burk Sharpless, Matt Sazama",posters3/poster_68.jpg
https://www.themoviedb.org/movie/141-donnie-darko,Giấc Mơ,78%,"Phim Giả Tượng, Phim Chính Kịch, Phim Bí Ẩn","[('Jake Gyllenhaal', 'Donnie Darko'), ('Jena Malone', 'Gretchen Ross'), ('James Duval', 'Frank'), ('Drew Barrymore', 'Karen Pomeroy'), ('Beth Grant', 'Kitty Farmer'), ('Maggie Gyllenhaal', 'Elizabeth Darko'), ('Mary McDonnell', 'Rose Darko'), ('Holmes Osborne', 'Eddie Darko'), ('Noah Wyle', 'Prof. Kenneth Monnitoff')]",10/26/2001 (US),1h 54m,Tiếng Anh,"Donnie Darko là một cậu học sinh ‘cá biệt’ bị ám ảnh bởi hình ảnh của một con thỏ khổng lồ luôn tìm cách lôi kéo cậu tham gia một loạt tội ác sau một tai nạn kỳ lạ. Những tình huống ly kì hồi hộp làm khán giả bị cuốn theo sự hoang tưởng trong tiềm thức của nhân vật chính. Cho đến cuối cùng, họ mới nhận ra được sự thật của những hoang tưởng ấy bắt nguồn từ đâu...","$7,500,000.00 ","$4,500,000.00 ",Richard Kelly,,posters3/poster_69.jpg
https://www.themoviedb.org/movie/206647-spectre,Điệp Viên 007: Bóng Ma,65%,"Phim Hành Động, Phim Phiêu Lưu, Phim Gây Cấn","[('Daniel Craig', 'James Bond'), ('Christoph Waltz', 'Franz Oberhauser / Ernst Stavro Blofeld'), ('Léa Seydoux', 'Dr. Madeleine Swann'), ('Ralph Fiennes', 'M'), ('Monica Bellucci', 'Lucia Sciarra'), ('Ben Whishaw', 'Q'), ('Naomie Harris', 'Eve Moneypenny'), ('Dave Bautista', 'Mr. Hinx'), ('Andrew Scott', 'Max Denbigh / C')]",11/06/2015 (VN),2h 28m,Tiếng Anh,"James Bond 24: Spectre (Điệp Viên 007: Bóng Ma): Trong Spectre, Daniel Craig lần thứ tư vào vai siêu điệp viên 007. Trong khi “sếp” M phải đấu tranh ở mặt trận chính trị để giữ tổ chức điệp viên tồn tại, Bond nhận được một thông điệp từ quá khứ dẫn anh đến hành trình lột trần sự thật khủng khiếp đằng sau Spectre","$880,674,609.00 ","$245,000,000.00 ",Sam Mendes,"Neal Purvis, Robert Wade, John Logan, Jez Butterworth",posters3/poster_70.jpg
https://www.themoviedb.org/movie/16320-serenity,Sứ Mệnh Nguy Hiểm,74%,"Phim Khoa Học Viễn Tưởng, Phim Hành Động, Phim Phiêu Lưu, Phim Gây Cấn","[('Nathan Fillion', 'Malcolm ""Mal"" Reynolds'), ('Summer Glau', 'River Tam'), ('Gina Torres', 'Zoë Alleyne Washburne'), ('Alan Tudyk', 'Hoban ""Wash"" Washburne'), ('Morena Baccarin', 'Inara Serra'), ('Adam Baldwin', 'Jayne Cobb'), ('Jewel Staite', 'Kaywinnet Lee ""Kaylee"" Frye'), ('Sean Maher', 'Simon Tam'), ('Ron Glass', 'Shepherd Derrial Book')]",09/30/2005 (US),1h 59m,Tiếng Anh,"Bộ phim được làm dựa trên kịch bản chuyển thể từ một phim truyền hình tên là ""Firefly"". Phim kể về cuộc phiêu lưu trong không gian của những người điều hành con tàu Serenity gồm thuyền trưởng Malcolm và các nhân viên là Zoe, Wash, Kaylee và Jayne. Khi Malcolm đồng ý chở 2 vị khách là vị bác sĩ trẻ Simon cùng với người chị có tinh thần bất ổn River thì những rắc rối bắt đầu xảy ra.","$38,869,464.00 ","$39,000,000.00 ",Joss Whedon,,posters3/poster_71.jpg
https://www.themoviedb.org/movie/615777-babylon,Babylon,74%,"Phim Chính Kịch, Phim Hài","[('Brad Pitt', 'Jack Conrad'), ('Margot Robbie', 'Nellie LaRoy'), ('Diego Calva', 'Manny Torres'), ('Jean Smart', 'Elinor St. John'), ('Flea', 'Bob Levine'), ('Jovan Adepo', 'Sidney Palmer'), ('J.C. Currais', 'Truck Driver'), ('Jimmy Ortega', 'Elephant Wrangler'), ('Hansford Prince', 'Joe Holiday')]",02/03/2023 (VN),3h 9m,Tiếng Anh,"Từ đạo diễn Damien Chazelle, BABYLON là bộ phim lấy bối cảnh Los Angeles vào những năm 1920, do Brad Pitt, Margot Robbie và Diego Calva đóng chính, cùng dàn diễn viên bao gồm Jovan Adepo, Li Jun Li và Jean Smart. Một câu chuyện về sự tham vọng và xa hoa thái quá, cùng với đó là sự thăng trầm của nhiều nhân vật trong thời đại suy đồi và sa đọa không thể kiềm chế ở Hollywood thời sơ khai.","$63,363,579.00 ","$78,000,000.00 ",Damien Chazelle,,posters3/poster_72.jpg
https://www.themoviedb.org/movie/103-taxi-driver,Tài Xế Taxi,82%,"Phim Hình Sự, Phim Chính Kịch","[('Robert De Niro', 'Travis Bickle'), ('Jodie Foster', 'Iris Steensma'), ('Cybill Shepherd', 'Betsy'), ('Harvey Keitel', 'Matthew ""Sport"" Higgins'), ('Peter Boyle', 'Wizard'), ('Leonard Harris', 'Senator Charles Palantine'), ('Albert Brooks', 'Tom'), ('Diahnne Déa', 'Concession Girl'), ('Frank Adu', 'Angry Black Man')]",02/09/1976 (US),1h 54m,Tiếng Anh,"Một cựu binh Chiến tranh Việt Nam không ổn định về tinh thần làm tài xế taxi ban đêm ở thành phố New York, nhận thức được sự suy đồi và tình trạng nhếch nhác ở thành phố này đã nuôi dưỡng anh ta ham muốn hành động bạo lực, cố gắng cứu một gái mại dâm vị thành niên.","$28,600,000.00 ","$1,900,000.00 ",Martin Scorsese,Paul Schrader,posters3/poster_73.jpg
https://www.themoviedb.org/movie/329865-arrival,Cuộc Đổ Bộ Bí Ẩn,76%,"Phim Chính Kịch, Phim Khoa Học Viễn Tưởng, Phim Bí Ẩn","[('Amy Adams', 'Dr. Louise Banks'), ('Jeremy Renner', 'Ian Donnelly'), ('Forest Whitaker', 'Colonel G. T. Weber'), ('Michael Stuhlbarg', 'Agent Halpern'), ('Tzi Ma', 'General Shang'), (""Mark O'Brien"", 'Captain Marks'), ('Julia Scarlett Dan', 'Hannah (12 yrs. old)'), ('Abigail Pniowsky', 'Hannah (8 yrs. old)'), ('Jadyn Malone', 'Hannah (6 yrs. old)')]",01/06/2017 (VN),1h 56m,Tiếng Anh,"Khi một phi thuyền bí ẩn đáp xuống trái đất, một biệt đội tinh anh dưới sự dẫn dắt của chuyên gia ngôn ngữ học kiệt xuất Louise Banks được đưa đến để điều tra. Louise và các đồng đội phải chạy đua với thời gian để tìm câu trả lời cho nhiều bí ẩn. Để rồi, trong quá trình tìm kiếm, cô phát hiện những điều có thể đe dọa cuộc sống của cô và sự tồn tại của cả nhân loại.","$203,388,186.00 ","$47,000,000.00 ",Denis Villeneuve,Eric Heisserer,posters3/poster_74.jpg
https://www.themoviedb.org/movie/1701-con-air,Không Tặc,67%,"Phim Hành Động, Phim Gây Cấn, Phim Hình Sự","[('Nicolas Cage', 'Cameron Poe'), ('John Malkovich', 'Cyrus ""The Virus"" Grissom'), ('John Cusack', 'Agent Vince Larkin'), ('Ving Rhames', 'Nathan ""Diamond Dog"" Jones'), ('Mykelti Williamson', '""Baby-O"" O\'Dell'), ('Dave Chappelle', '""Pinball"" Parker'), ('Colm Meaney', 'Agent Duncan Malloy'), ('Monica Potter', 'Tricia Poe'), ('Landry Allbright', 'Casey Poe')]",06/06/1997 (US),1h 56m,Tiếng Anh,"Cameron - một phạm nhân trên đường trở về nhà sau vài năm ở tù vì đánh nhau để bảo vệ vợ mình. Dường như mọi sự đã diễn ra không đúng như mong đợi của Cameron khi chiếc phi cơ Con Air bị đám tù nhân có âm mưu tẩu thoát khống chế. Vô tình anh bị kẹt giữa hai phe đối địch, một bên là những tên tội phạm thuộc loại tàn ác nguy hiểm nhất, một bên là những tay cảnh sát mà anh không hề muốn hợp tác chút nào...","$224,012,234.00 ","$75,000,000.00 ",Simon West,Scott Rosenberg,posters3/poster_75.jpg
https://www.themoviedb.org/movie/381288-split,Tách Biệt,73%,"Phim Kinh Dị, Phim Gây Cấn","[('James McAvoy', 'Kevin Wendell Crumb'), ('Anya Taylor-Joy', 'Casey Cooke'), ('Betty Buckley', 'Karen Fletcher'), ('Haley Lu Richardson', 'Claire Benoit'), ('Jessica Sula', 'Marcia'), ('Izzie Coffey', 'Five-Year-Old Casey'), ('Brad William Henke', 'Uncle John'), ('Sebastian Arcelus', ""Casey's Father""), ('Neal Huff', 'Mr. Benoit')]",02/17/2017 (VN),1h 57m,Tiếng Anh,"Kevin, một người đàn ông có 23 nhân cách khác nhau trong một cơ thể, bên trong Kevin tồn tại một nhân cách ác quỷ luôn muốn điều khiển và thống trị những nhân cách còn lại. Sau khi bắt cóc ba cô gái trẻ, Kevin đã phải đấu tranh với các mặt tâm lý bên trong hắn và với cả những người xung quanh, khi bức tường ngăn cách giữa các mảng tâm trí đã sụp đổ. Nhân cách xấu xa vốn ẩn giấu lâu nay đang dần hiện hữu và thao túng các nhân cách còn lại.","$278,454,358.00 ","$9,000,000.00 ",M. Night Shyamalan,,posters3/poster_76.jpg
https://www.themoviedb.org/movie/126889-alien-covenant,Quái Vật Không Gian: Khế Ước,61%,"Phim Khoa Học Viễn Tưởng, Phim Kinh Dị, Phim Bí Ẩn","[('Michael Fassbender', 'David / Walter'), ('Katherine Waterston', 'Daniels'), ('Billy Crudup', 'Christopher Oram'), ('Danny McBride', 'Tennessee Faris'), ('Demián Bichir', 'Carl Lope'), ('Carmen Ejogo', 'Karine Oram'), ('Jussie Smollett', 'Ricks'), ('Callie Hernandez', 'Upworth'), ('Amy Seimetz', 'Maggie Faris')]",05/12/2017 (VN),2h 2m,Tiếng Anh,"Alien: Covenant 2017 (Quái Vật Không Gian: Khế Ước) nói về Ridley Scott đã quay lại với vũ trụ của Alien với phần tiếp nối mang tên Covenant này. Đây là chương 2 của một bộ 3 phim được bắt đầu bằng Prometheus (Bí Ẩn Hành Tinh Chết) và có liên quan đến các bản phim khoa học viễn tưởng nổi tiếng năm 1979. Nội dung phần này kể về con tàu thám hiểm Convenant đáp đến một hành tinh xa xôi nằm ở rìa thiên hà. Đoàn phi hành gia trên tàu cứ ngỡ tìm được một thiên đường cho chuyến thám hiểm vũ trụ, không ai ngờ rằng đó là một thế giới tối tăm đầy rẫy nguy hiểm mà cư dân duy nhất là “người tổng hợp” David_người sống sót từ chuyến thám hiểm kinh hoàng của Prometheus.","$240,891,763.00 ","$97,000,000.00 ",Ridley Scott,"John Logan, Dante Harper",posters3/poster_77.jpg
https://www.themoviedb.org/movie/720321-breathe,Thảm Họa Không Khí,50%,"Phim Khoa Học Viễn Tưởng, Phim Bí Ẩn, Phim Gây Cấn","[('Jennifer Hudson', 'Maya'), ('Milla Jovovich', 'Tess'), ('Quvenzhané Wallis', 'Zora'), ('Common', 'Darius'), ('Sam Worthington', 'Lucas'), ('Raúl Castillo', 'Micah'), ('James Saito', 'Man'), ('Dan Martin', 'Mike'), ('Madison Latham', 'Baby Zora')]",04/26/2024 (US),1h 33m,Tiếng Anh,"Air-supply is scarce in the near future, forcing a mother and daughter to fight for survival when two strangers arrive desperate for an oxygenated haven.",-,-,Stefon Bristol,,posters3/poster_78.jpg
https://www.themoviedb.org/movie/1700-misery,Misery,78%,"Phim Chính Kịch, Phim Gây Cấn","[('James Caan', 'Paul Sheldon'), ('Kathy Bates', 'Annie Wilkes'), ('Richard Farnsworth', 'Buster'), ('Frances Sternhagen', 'Virginia'), ('Lauren Bacall', 'Marcia Sindell'), ('Graham Jarvis', 'Libby'), ('Jerry Potter', 'Pete'), ('Thomas Brunelle', 'Anchorman'), ('June Christopher', 'Anchorwoman')]",11/30/1990 (US),1h 47m,Tiếng Anh,"After stalking and saving the life of her favorite fiction author in a car accident, his manic obsessor holds him captive in her remote Colorado home then forces him to write back to life the popular literary character he killed off.","$61,300,000.00 ","$20,000,000.00 ",Rob Reiner,William Goldman,posters3/poster_79.jpg
https://www.themoviedb.org/movie/15-citizen-kane,Công dân Kane,80%,"Phim Bí Ẩn, Phim Chính Kịch","[('Orson Welles', 'Charles Foster Kane'), ('Joseph Cotten', 'Jedediah Leland'), ('Dorothy Comingore', 'Susan Alexander Kane'), ('Ray Collins', 'Jim W. Gettys'), ('George Coulouris', 'Walter Parks Thatcher'), ('Agnes Moorehead', 'Mary Kane'), ('Paul Stewart', 'Raymond'), ('Ruth Warrick', 'Emily Norton Kane'), ('Erskine Sanford', 'Herbert Carter')]",05/06/1941 (US),1h 59m,Tiếng Anh,Cuộc điều tra về những lời hấp hối của một ông trùm xuất bản cho thấy những câu chuyện mâu thuẫn về cuộc đời đầy tai tiếng của ông ta.,"$23,218,000.00 ","$839,727.00 ",Orson Welles,"Orson Welles, Herman J. Mankiewicz",posters3/poster_80.jpg
https://www.themoviedb.org/movie/787699-wonka,Wonka,72%,"Phim Hài, Phim Gia Đình, Phim Giả Tượng","[('Timothée Chalamet', 'Willy Wonka'), ('Calah Lane', 'Noodle'), ('Keegan-Michael Key', 'Chief of Police'), ('Hugh Grant', 'Oompa Loompa'), ('Paterson Joseph', 'Arthur Slugworth'), ('Olivia Colman', 'Mrs. Scrubbit'), ('Tom Davis', 'Bleacher'), ('Jim Carter', 'Abacus Crunch'), ('Rowan Atkinson', 'Father Julius')]",12/08/2023 (VN),1h 57m,Tiếng Anh,"Dựa trên nhân vật từ quyến sách gối đầu giường của các em nhỏ trên toàn thế giới ""Charlie và Nhà Máy Sôcôla"" và phiên bản phim điện ảnh cùng tên vào năm 2005, WONKA kể câu chuyện kỳ diệu về hành trình của nhà phát minh, ảo thuật gia và nhà sản xuất sôcôla vĩ đại nhất thế giới trở thành WILLY WONKA đáng yêu mà chúng ta biết ngày nay. Từ đạo diễn loạt phim Paddington và nhà sản xuất loạt phim chuyển thể đình đám Harry Potter, WONKA hứa hẹn sẽ là một bộ phim đầy vui nhộn và màu sắc cho khán giả dịp Lễ Giáng Sinh năm nay.","$632,302,312.00 ","$125,000,000.00 ",Paul King,"Paul King, Simon Farnaby",posters3/poster_81.jpg
https://www.themoviedb.org/movie/1924-superman,Siêu Nhân,71%,"Phim Khoa Học Viễn Tưởng, Phim Hành Động, Phim Phiêu Lưu","[('Christopher Reeve', 'Clark Kent / Superman'), ('Marlon Brando', 'Jor-El'), ('Gene Hackman', 'Lex Luthor'), ('Ned Beatty', 'Otis'), ('Jackie Cooper', 'Perry White'), ('Glenn Ford', 'Pa Kent'), ('Trevor Howard', '1st Elder'), ('Margot Kidder', 'Lois Lane'), (""Jack O'Halloran"", 'Non')]",12/15/1978 (US),2h 23m,Tiếng Anh,"Mild-mannered Clark Kent works as a reporter at the Daily Planet alongside his crush, Lois Lane. Clark must summon his superhero alter-ego when the nefarious Lex Luthor launches a plan to take over the world.","$300,500,000.00 ","$55,000,000.00 ",Richard Donner,"Mario Puzo, David Newman, Leslie Newman, Robert Benton",posters3/poster_82.jpg
https://www.themoviedb.org/movie/5548-robocop,Cảnh Sát Người Máy,73%,"Phim Hành Động, Phim Gây Cấn, Phim Khoa Học Viễn Tưởng","[('Peter Weller', 'Officer Alex J. Murphy / RoboCop'), ('Nancy Allen', 'Officer Anne Lewis'), (""Dan O'Herlihy"", 'The Old Man'), ('Ronny Cox', 'Dick Jones'), ('Kurtwood Smith', 'Clarence Boddicker'), ('Miguel Ferrer', 'Bob Morton'), ('Robert DoQui', 'Sgt. Warren Reed'), ('Ray Wise', 'Leon Nash'), ('Felton Perry', 'Johnson')]",07/17/1987 (US),1h 42m,Tiếng Anh,"Thành phố Detroit phải chịu một mất mát to lớn khi cảnh sát trưởng tài ba Alex Murphy hy sinh trong lúc chiến đấu với trùm tội phạm Clarence Boddicker. Thế nhưng, cái chết này lại mở màn cho một phát minh vĩ đại. Các nhà khoa học của tập đoàn OCP đã lắp ghép não bộ của Alex vào trong một người máy, tạo ra chàng cảnh sát người máy Robocop bọc thép với vũ khí trang bị tận răng. Từ đó, một tay Robocop đã dẹp yên các băng đảng tội phạm, gìn giữ sự yên bình cho cư dân trong thành phố. Và rồi, trận chiến đấu một mất một còn giữa Robocop và Clarence Boddicker cuối cùng cũng diễn ra. Lần này, dưới hình hài mới, liệu Robocop có rửa được mối hận năm xưa hay không?","$53,424,681.00 ","$13,000,000.00 ",Paul Verhoeven,,posters3/poster_83.jpg
https://www.themoviedb.org/movie/339846-baywatch,Đội Cứu Hộ Bãi Biển,61%,"Phim Hài, Phim Hành Động, Phim Hình Sự","[('Dwayne Johnson', 'Mitch Buchanan'), ('Zac Efron', 'Matt Brody'), ('Priyanka Chopra Jonas', 'Victoria Leeds'), ('Alexandra Daddario', 'Summer Quinn'), ('Jon Bass', 'Ronnie Greenbaum'), ('Hannibal Buress', 'Dave the Tech'), ('Kelly Rohrbach', 'C.J. Parker'), ('Ilfenesh Hadera', 'Stephanie Holden'), ('Yahya Abdul-Mateen II', 'Sgt. Ellerbee')]",06/02/2017 (VN),1h 57m,Tiếng Anh,"Để cứu bãi biển của họ, nhân viên cứu hộ ưu tú Mitch Buchannon và một cựu vận động viên Olympic điều tra một âm mưu phạm tội đe dọa tương lai của vịnh.","$177,900,000.00 ","$69,000,000.00 ",Seth Gordon,"Damian Shannon, Mark Swift",posters3/poster_84.jpg
https://www.themoviedb.org/movie/49047-gravity,Cuộc Chiến Không Trọng Lực,72%,"Phim Khoa Học Viễn Tưởng, Phim Gây Cấn, Phim Chính Kịch","[('Sandra Bullock', 'Dr. Ryan Stone'), ('George Clooney', 'Lt. Matt Kowalski'), ('Ed Harris', 'Mission Control (voice)'), ('Orto Ignatiussen', 'Aningaaq (voice)'), ('Phaldut Sharma', 'Shariff (voice)'), ('Amy Warren', 'Explorer Captain (voice)'), ('Basher Savage', 'Russian Space Station Captain (voice)')]",10/11/2013 (VN),1h 31m,Tiếng Anh,"Tiến sĩ Ryan Stone, một kỹ sư y tế xuất sắc trong nhiệm vụ Tàu con thoi đầu tiên của cô, cùng với phi hành gia kỳ cựu Matt Kowalsky chỉ huy chuyến bay cuối cùng trước khi nghỉ hưu. Nhưng trên một chuyến đi bộ ngoài không gian dường như thường lệ, thảm họa đã ập đến. Tàu con thoi bị phá hủy, khiến Stone và Kowalsky hoàn toàn bị trói buộc vào nhau và rơi vào bóng tối của không gian. Sự im lặng chói tai cho họ biết họ đã mất bất kỳ liên kết nào với Trái đất và bất kỳ cơ hội giải cứu nào. Khi nỗi sợ hãi chuyển sang hoảng sợ, mỗi luồng không khí sẽ ăn hết lượng oxy ít ỏi còn lại. Nhưng cách duy nhất về nhà có thể là đi xa hơn vào khoảng không gian rộng lớn đáng sợ.","$723,192,705.00 ","$105,000,000.00 ",Alfonso Cuarón,,posters3/poster_85.jpg
https://www.themoviedb.org/movie/400928-gifted,Cô Bé Thần Đồng,80%,"Phim Chính Kịch, Phim Hài","[('Chris Evans', 'Frank Adler'), ('Mckenna Grace', 'Mary Adler'), ('Lindsay Duncan', 'Evelyn Adler'), ('Jenny Slate', 'Bonnie Stevenson'), ('Octavia Spencer', 'Roberta Taylor'), ('Glenn Plummer', 'Greg Cullen'), ('Julie Ann Emery', 'Pat Golding'), ('Joe Chrest', 'Kevin Larsen'), (""Keir O'Donnell"", 'Bradley Pollard')]",04/07/2017 (US),1h 41m,Tiếng Anh,"Frank - người đàn ông độc thân và một mình nuôi Mary - cô con gái của người em đã qua đời. Hai cậu cháu có một cuộc sống bình yên, đơn giản và hạnh phúc cho đến khi tài năng của cô bé được phát hiện.","$40,300,000.00 ","$7,000,000.00 ",Marc Webb,,posters3/poster_86.jpg
https://www.themoviedb.org/movie/869-planet-of-the-apes,Hành Tinh Khỉ,57%,"Phim Gây Cấn, Phim Khoa Học Viễn Tưởng, Phim Hành Động, Phim Phiêu Lưu","[('Mark Wahlberg', 'Captain Leo Davidson'), ('Tim Roth', 'Thade'), ('Helena Bonham Carter', 'Ari'), ('Michael Clarke Duncan', 'Attar'), ('Kris Kristofferson', 'Karubi'), ('Estella Warren', 'Daena'), ('Paul Giamatti', 'Limbo'), ('Cary-Hiroyuki Tagawa', 'Krull'), ('David Warner', 'Sandar')]",07/27/2001 (US),2h,Tiếng Anh,"Hành trình của phi hành gia Leo, người Trái Đất, sau khi thực hiện nhiệm vụ trong vũ trụ gặp phải tai nạn bất ngờ phải đáp xuống một hành tinh kỳ lạ. Nơi đây loài khỉ đã trở thành loài thống lĩnh với trí tuệ và một hệ thống cai trị khắc nghiệt. Cuộc phiêu lưu của Leo để giành lại tự do trong một xã hội của loài linh trưởng giống với loài người nhất này sẽ ra sao khi những bí mật về tổ tiên của hành tinh dần được hé lộ. Một siêu phẩm của đạo diễn Tim Burton với diễn xuất tài năng của ngôi sao hành động Mark Walberg là dấu đảm bảo cho một bộ phim bom tấn của điện ảnh Hoa Kỳ.","$362,211,740.00 ","$100,000,000.00 ",Tim Burton,"William Broyles Jr., Lawrence Konner, Mark Rosenthal",posters3/poster_87.jpg
https://www.themoviedb.org/movie/424139-halloween,Halloween,66%,"Phim Kinh Dị, Phim Gây Cấn","[('Jamie Lee Curtis', 'Laurie Strode'), ('Judy Greer', 'Karen Nelson'), ('Andi Matichak', 'Allyson Nelson'), ('Will Patton', 'Deputy Frank Hawkins'), ('Virginia Gardner', 'Vicky'), ('Nick Castle', 'Michael Myers / The Shape'), ('Toby Huss', 'Ray Nelson'), ('Drew Scheid', 'Oscar'), ('Miles Robbins', 'Dave')]",10/19/2018 (VN),1h 46m,Tiếng Anh,"Halloween 2018 là phần phim thứ 11 trong series phim về Michael Myers - kẻ sát nhân luôn mang trên mình chiếc mặt nạ cổ quái và ""săn"" người vào đêm Halloween. Vốn từng qua tay nhiều đạo diễn khác nhau, những phần phim trước đây đều ít nhiều có những đặc trưng khác biệt. Thế nhưng, qua đoạn trailer của Halloween 2018, khán giả có thể cảm nhận được không khí ám ảnh, kinh hoàng đến nghẹt thở.Bộ phim lần này sẽ chứng kiến màn tái ngộ giữa kẻ tâm thần Michael Myers sau khi ra khỏi nhà tù và con mồi mà hắn đã không thể kết liễu trước đó Laurie Strode. Halloween 2018 đã nhận được cơn mưa lời khen từ giới chuyên môn, và đang được kỳ vọng trở thành một trong những phim kinh dị thành công nhất của năm nay. Thậm chí phim đã được chấm một mức ...","$259,900,000.00 ","$10,000,000.00 ",David Gordon Green,"David Gordon Green, Danny McBride",posters3/poster_88.jpg
https://www.themoviedb.org/movie/699280-becoming,Becoming,74%,Phim Tài Liệu,"[('Michelle Obama', 'Self'), ('Barack Obama', 'Self'), ('Phoebe Robinson', 'Self'), ('Sasha Obama', 'Self'), ('Malia Ann', 'Self'), ('Oprah Winfrey', 'Self'), ('Reese Witherspoon', 'Self'), ('Stephen Colbert', 'Self'), (""Conan O'Brien"", 'Self')]",05/06/2020 (US),1h 29m,Tiếng Anh,"Join former first lady Michelle Obama in an intimate documentary looking at her life, hopes and connection with others.",-,-,Nadia Hallgren,,posters3/poster_89.jpg
https://www.themoviedb.org/movie/597891-kate,Kate,66%,Phim Hành Động,"[('Mary Elizabeth Winstead', 'Kate'), ('Miku Martineau', 'Ani'), ('Woody Harrelson', 'Varrick'), ('Tadanobu Asano', 'Renji'), ('Jun Kunimura', 'Kijima'), ('MIYAVI', 'Jojima'), ('Michiel Huisman', 'Stephen'), ('Mari Yamamoto', 'Kanako'), ('Hirotaka Renge', 'Specialist')]",09/10/2021 (US),1h 46m,Tiếng Anh,"Trúng loại độc chết người trong nhiệm vụ cuối, một nữ sát thủ tàn nhẫn làm việc ở Tokyo chỉ có chưa đầy 24 giờ để tìm kẻ đã ra lệnh đầu độc rồi trả thù.",-,-,Cedric Nicolas-Troyan,,posters3/poster_90.jpg
https://www.themoviedb.org/movie/620-ghostbusters,Biệt Đội Săn Ma,75%,"Phim Hài, Phim Giả Tượng","[('Bill Murray', 'Peter Venkman'), ('Dan Aykroyd', 'Ray Stantz'), ('Sigourney Weaver', 'Dana Barrett'), ('Harold Ramis', 'Egon Spengler'), ('Rick Moranis', 'Louis Tully'), ('Annie Potts', 'Janine Melnitz'), ('William Atherton', 'Walter Peck'), ('Ernie Hudson', 'Winston Zeddemore'), ('Slavitza Jovan', 'Gozer')]",06/08/1984 (US),1h 47m,Tiếng Anh,"Ghostbusters 1984 là bộ phim thuộc thể loại siêu nhiên hài hước của đạo diễn Ivan Reitman trở thành hiện tượng của thập niên 20. Nội dung phim kể về một nhóm các nhà khoa học lập dị đi bắt ma ở New York, và một ngôi nhà chọc trời ở khu buôn bán sầm uất vô tình trở thành nơi tập trung các hoạt động ma quỷ nên nó đã trở thành mục tiêu mà nhóm các nhà khoa học cần phải xử lý, nhưng mọi việc không hề dễ dàng....","$296,187,079.00 ","$30,000,000.00 ",Ivan Reitman,"Harold Ramis, Dan Aykroyd",posters3/poster_91.jpg
