Movie_Link,Movie_Name,Ratings,Movie_category,Film_Actor,Release_Date,Duration,Country,Original_Language,Companies,Description,Budget,Box Office,Certificate (MPAA),Directors,Writing_Credits,poster_path
https://www.imdb.com/title/tt0047494/?ref_=sr_t_387,The Silver Chalice,4.6,"Drama, Romance","Virginia Mayo, Pier Angeli, Jack Palance, Paul Newman, Walter Hampden, Joseph Wiseman, Alexander Scourby, Lorne Greene, David J. Stewart, Herbert Rudley, Jacques Aubuchon, E.G. Marshall, Michael Pate, Natalie Wood, Peter Raynolds, Mort Marshall, Booth Colman, Terence de Marney","December 20, 1954 (United States)",2 hours 22 minutes,United States,English,Victor Saville Productions,"A Greek artisan is commissioned to cast the cup of Christ in silver, and sculpt around its rim, the faces of the disciples and Jesus. He travels to Jerusalem and eventually to Rome to complete the task. Meanwhile, a nefarious interloper is trying to convince the crowds that he is the new Messiah, by using nothing more than cheap parlor tricks.","$4,500,000 (estimated)",,Approved,Victor Saville,"Thomas B. Costain, Lesser Samuels","https://m.media-amazon.com/images/M/MV5BMzdiNzE2NGEtNjIxNC00MzM2LWFlYmQtYTkzMmJiMGUwNTVkXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_QL75_UX190_CR0,4,190,281_.jpg"
https://www.imdb.com/title/tt1735898/?ref_=sr_t_388,Snow White and the Huntsman,6.1,"Action, Adventure, Biography","Kristen Stewart, Chris Hemsworth, Charlize Theron, Sam Claflin, Sam Spruell, Ian McShane, Bob Hoskins, Ray Winstone, Nick Frost, Eddie Marsan, Toby Jones, Johnny Harris, Brian Gleeson, Vincent Regan, Liberty Ross, Noah Huntley, Chris Obi, Lily Cole","June 1, 2012 (United States)",2 hours 7 minutes,United States,English,"Dentsu, Roth Films, Universal Pictures","In a twist to the fairy tale, the Huntsman ordered to take Snow White into the woods to be killed winds up becoming her protector and mentor in a quest to vanquish the Evil Queen.","$170,000,000 (estimated)","$396,592,829",PG-13,Rupert Sanders,"Evan Daugherty, John Lee Hancock, Hossein Amini, Evan Daugherty","https://m.media-amazon.com/images/M/MV5BOGQ5MWNjZGQtOWM2ZC00MjEyLWEwODAtN2JmN2U0OWQ0YzI3XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_QL75_UX190_CR0,10,190,281_.jpg"
https://www.imdb.com/title/tt0324216/?ref_=sr_t_389,The Texas Chainsaw Massacre,6.2,Horror,"Jessica Biel, Jonathan Tucker, Andrew Bryniarski, Erica Leerhsen, Mike Vogel, Eric Balfour, R. Lee Ermey, David Dorfman, Lauren German, Terrence Evans, Marietta Marich, Heather Kafka, Kathy Lamkin, Brad Leland, Mamie Meek, John Larroquette, Scott Martin Gershin, Harry Jay Knowles","October 17, 2003 (United States)",1 hour 38 minutes,United States,English,"New Line Cinema, Focus Features, Radar Pictures","After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a deformed chainsaw-wielding loon and his family of equally psychopathic killers.","$9,500,000 (estimated)","$107,363,905",R,Marcus Nispel,"Kim Henkel, Tobe Hooper, Scott Kosar","https://m.media-amazon.com/images/M/MV5BZDg2NDJkOGYtMjM3My00Mzc2LWJiYjktODFlMzBjNmQwMTEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt11527058/?ref_=sr_t_390,Fleishman Is in Trouble,7.7,Drama,"Jesse Eisenberg, Claire Danes, Lizzy Caplan, Adam Brody, Meara Mahoney Gross, Maxim Swinton, Josh Stamberg, Jenny Powers, Joy Suprano, Ralph Adriel Johnson, Ava Yaghmaie, Ashley Austin Morris, Brian Miskell, Josh Radnor, Mozhan Navabi, Eric William Morris, Talia Castro-Pozo, Frances Li","November 17, 2022 (United States)",48 minutes,United States,English,"ABC Signature, FX Productions, Timberman-Beverly Productions","Toby Fleishman knew what to expect when he and his wife of almost 15 years separated: weekends and every other holiday with the kids, some residual bitterness, and the occasional moment of tension in their co-parenting negotiations.",,,TV-MA,"Shari Springer Berman, Robert Pulcini, Jonathan Dayton, Valerie Faris, Alice Wu","Taffy Brodesser-Akner, Taffy Brodesser-Akner, Taffy Brodesser-Akner, Michael Goldbach","https://m.media-amazon.com/images/M/MV5BNmVkOTUyM2QtZjc4Mi00MjQzLTk1NGItMWJiMjQwZTcyNzI4XkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_QL75_UY281_CR2,0,190,281_.jpg"
https://www.imdb.com/title/tt15437986/?ref_=sr_t_391,The Shameless,5.7,"Crime, Drama, Thriller","Anasuya Sengupta, Omara, Auroshikha Dey, Rohit Kokate, Mita Vashisht, Sebita Adhikari, Pramod Agrahari, Mihir Agrawal, Pusparaj Awasti, Rambachha Baitha, Rishikesh Basyal, Pratichya Bhandari, Radika Bhandari, Kiran Bhivagade, Shristi Bhujel, Swarna Budathiko, Nikita Chandak, Sarsowti Chaudhary","May 17, 2024 (France)",1 hour 54 minutes,Switzerland,Hindi,"Akka Films, House on Fire International, House on Fire","After killing a cop in a Delhi brothel, Renuka takes refuge in a northern India community of sex workers. There, she begins a forbidden romance with the 17-year-old Devika. Against all odds, they try to forge their path to freedom.",,,,Konstantin Bojanov,Konstantin Bojanov,"https://m.media-amazon.com/images/M/MV5BNjU3ODM4NGItNTI0NS00ZThjLWI5NGEtMjE3ODE4ZDE0NWQ4XkEyXkFqcGdeQXVyMjM3Nzc2NDY@._V1_QL75_UY281_CR11,0,190,281_.jpg"
https://www.imdb.com/title/tt28814949/?ref_=sr_t_392,Taylor Swift: The Eras Tour,8.0,"Documentary, Music","Taylor Swift, Mike Meadows, Max Bernstein, Paul Sidoti, Amos Heller, Matt Billingslea, Karina DePiano, Melanie Nyema, Kamilah Marshall, Jeslyn Gorman, Eliotte Woodford, Amanda Balen, Tori Evans, Raphael Thomas, Audrey Douglass, Kevin Scheitzbach, Jan Ravnik, Kameron Saunders","October 12, 2023 (United States)",2 hours 49 minutes,United States,English,"Silent House, Taylor Swift Productions","Experience the Eras Tour concert, performed by the one and only Taylor Swift.",,,PG-13,Sam Wrench,,"https://m.media-amazon.com/images/M/MV5BMTU1Y2EzYTQtNDE2Zi00YmY0LTlhOTMtNjA1NzVlZTczMTFlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR1,0,190,281_.jpg"
https://www.imdb.com/title/tt0952640/?ref_=sr_t_393,Alvin and the Chipmunks,5.2,"Adventure, Comedy, Family","Jason Lee, Ross Bagdasarian Jr., Janice Karman, David Cross, Cameron Richardson, Jane Lynch, Justin Long, Matthew Gray Gubler, Jesse McCartney, Allison Karman, Tiara Parker, Kira Verrastro, Veronica Alicino, Beth Riesgraf, Adriane Lenox, Don Tiffany, Lorne Green, Kevin Symons","December 14, 2007 (United States)",1 hour 32 minutes,United States,English,"Fox 2000 Pictures, Regency Enterprises, Bagdasarian Productions",Three musical chipmunks are discovered by an aspiring songwriter who wants to use their amazing singing abilities to become famous.,"$60,000,000 (estimated)","$365,352,546",PG,Tim Hill,"Jon Vitti, Will McRobb, Chris Viscardi, Jon Vitti, Ross Bagdasarian","https://m.media-amazon.com/images/M/MV5BMjdmNWY4MjItMjBiMi00MWNiLWI0ZjctYzBjZmEzOGRmNTc5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR1,0,190,281_.jpg"
https://www.imdb.com/title/tt0381849/?ref_=sr_t_394,3:10 to Yuma,7.6,"Action, Crime, Drama","Russell Crowe, Christian Bale, Ben Foster, Logan Lerman, Dallas Roberts, Peter Fonda, Vinessa Shaw, Alan Tudyk, Luce Rains, Gretchen Mol, Lennie Loftin, Rio Alexander, Johnny Whitworth, Shawn Howell, Pat Ricotti, Ramon Frank, Deryle J. Lujan, James 'Scotty' Augare","September 7, 2007 (United States)",2 hours 2 minutes,United States,English,"Lionsgate Films, Tree Line Film, Relativity Media",A small-time rancher agrees to hold a captured outlaw who's awaiting a train to go to court in Yuma. A battle of wills ensues as the outlaw tries to psych out the rancher.,"$55,000,000 (estimated)","$70,016,220",R,James Mangold,"Halsted Welles, Michael Brandt, Derek Haas, Elmore Leonard","https://m.media-amazon.com/images/M/MV5BODE0NTcxNTQzNF5BMl5BanBnXkFtZTcwMzczOTIzMw@@._V1_QL75_UX190_CR0,2,190,281_.jpg"
https://www.imdb.com/title/tt13729648/?ref_=sr_t_395,Candy,7.2,"Biography, Crime, Drama","Jessica Biel, Melanie Lynskey, Pablo Schreiber, Timothy Simons, Raúl Esparza, Jessie Mueller, Coley Campany, Sharon Conley, Aven Lotz, Dash McCloud, Jamie Anne Allman, Antonella Rose, Tim Ware, Russell Thomas, Adam Bartley, Jesse Gallegos, Bruce McKinnon, Jose Miguel Vasquez","May 9, 2022 (United States)",51 minutes,United States,English,"20th Television, Eat the Cat, Iron Ocean Films","Candy Montgomery is a 1980s housewife and mother who did everything right. When the pressure of conformity builds within, her actions scream for just a bit of freedom--until someone tells her to shush--with deadly results.",,,TV-MA,"Michael Uppendahl, Jennifer Getzinger, Ben Semanoff, Tara Nicole Weyr","Nick Antosca, Nick Antosca, Elise Brown, Elise Brown, Robin Veith, Robin Veith, Robin Veith, Robin Veith, Brett Johnson, David Matthews","https://m.media-amazon.com/images/M/MV5BZWUzNWM3YTItMzY1OC00N2NmLTkwNjMtMWU0NGJiYTA5YWIxXkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_QL75_UY281_CR18,0,190,281_.jpg"
https://www.imdb.com/title/tt0061852/?ref_=sr_t_396,The Jungle Book,7.6,"Animation, Adventure, Comedy","Phil Harris, Sebastian Cabot, Louis Prima, Bruce Reitherman, George Sanders, Sterling Holloway, J. Pat O'Malley, Verna Felton, Clint Howard, Chad Stuart, Lord Tim Hudson, John Abbott, Ben Wright, Darleen Carr, Leo DeLyon, Pete Henderson, Bill Lee, James MacDonald","October 18, 1967 (United States)",1 hour 18 minutes,United States,English,Walt Disney Animation Studios,Bagheera the Panther and Baloo the Bear have a difficult time trying to convince a boy to leave the jungle for human civilization.,"$4,000,000 (estimated)","$205,843,612",Approved,Wolfgang Reitherman,"Larry Clemmons, Ralph Wright, Ken Anderson, Vance Gerry, Rudyard Kipling, Bill Peet","https://m.media-amazon.com/images/M/MV5BYmY1MTA3NmUtYzJmZC00YTFjLTk2NzktYTJhMWQ0ZTlkNzJjXkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_QL75_UX190_CR0,2,190,281_.jpg"
https://www.imdb.com/title/tt0093493/?ref_=sr_t_397,Mannequin,6.0,"Comedy, Fantasy, Romance","Andrew McCarthy, Kim Cattrall, Estelle Getty, James Spader, G.W. Bailey, Carole Davis, Steve Vinovich, Christopher Maher, Meshach Taylor, Phyllis Newman, Phil Rubenstein, Jeffrey Lampert, Kenneth Lloyd, Jake Jundef, Harvey Levine, Thomas J. McCarthy, Pat Ryan, Glenn Davish","February 13, 1987 (United States)",1 hour 30 minutes,United States,English,"Gladden Entertainment, Cannon Screen Entertainment, Twentieth Century Fox","A young artist, searching for his vocation, makes a mannequin so perfect he falls in love with it. Finding the mannequin in a store window, he gets a job there and his creation comes to life.","$6,000,000 (estimated)","$42,721,196",PG,Michael Gottlieb,"Edward Rugoff, Michael Gottlieb","https://m.media-amazon.com/images/M/MV5BMTM0ODkyMTIzM15BMl5BanBnXkFtZTcwOTYzNzA2NA@@._V1_QL75_UX190_CR0,2,190,281_.jpg"
https://www.imdb.com/title/tt2919910/?ref_=sr_t_398,Whose Line Is It Anyway?,8.4,"Comedy, Game-Show","Colin Mochrie, Aisha Tyler, Ryan Stiles, Wayne Brady, Laura Hall, Linda Taylor, Jeff Bryan Davis, Gary Anthony Williams, Jonathan Mangum, Greg Proops, Brad Sherwood, Heather Anne Campbell, Keegan-Michael Key, Nyima Funk, Charles Esten, Chris Lee, Shawn Johnson, Darren Criss","July 16, 2013 (United States)",22 minutes,United States,English,"Angst Productions Ltd., Hat Trick Productions, Warner Horizon Television","Aisha Tyler hosts this skit comedy show where the actors on the show, usually Wayne Brady, Colin Mochrie, Ryan Stiles and another guest star or two do different comedy skits. It's all improv and made up on the spot.",,,TV-PG,Geraldine Dowd,"Mark Leveson, Mark Leveson, Dan Patterson, Dan Patterson","https://m.media-amazon.com/images/M/MV5BOTZkYmU0ZjktNmUxYS00MTFmLThhZDEtMWI1YjllM2VkYjQwXkEyXkFqcGdeQXVyNDkyODgyMjE@._V1_QL75_UX190_CR0,2,190,281_.jpg"
https://www.imdb.com/title/tt1001526/?ref_=sr_t_399,Megamind,7.3,"Animation, Action, Adventure","Will Ferrell, Jonah Hill, Brad Pitt, Tina Fey, David Cross, Ben Stiller, Justin Theroux, Jessica Schulte, Tom McGrath, Emily Nordwind, J.K. Simmons, Ella Stiller, Quinn Dempsey Stiller, Brian Hopkins, Christopher Knights, Mike Mitchell, Jasper Johannes Andrews, Jack Blessing","November 5, 2010 (United States)",1 hour 35 minutes,United States,English,"DreamWorks Animation, Pacific Data Images (PDI), Red Hour Films","Evil genius Megamind finally defeats his do-gooder nemesis, Metro Man, but is left without a purpose in a superhero-free world.","$130,000,000 (estimated)","$321,885,765",PG,Tom McGrath,"Alan Schoolcraft, Brent Simons","https://m.media-amazon.com/images/M/MV5BMTAzMzI0NTMzNDBeQTJeQWpwZ15BbWU3MDM3NTAyOTM@._V1_QL75_UX190_CR0,8,190,281_.jpg"
https://www.imdb.com/title/tt18827746/?ref_=sr_t_400,Passenger,5.6,"Crime, Drama, Mystery","Wunmi Mosaku, David Threlfall, Rowan Robinson, Barry Sloane, Natalie Gavin, Matilda Freeman, Ella Bruccoleri, Jack James Ryan, Jo Hartley, Arian Nik, Daniel Ryan, Sophie Ellicott, Hubert Hanowicz, Luke Ayres, Debbie Rush, Sean Gilder, Nico Mirallegro, Shelley Williams","March 24, 2024 (United Kingdom)",1 hour,United Kingdom,English,"BritBox International, ITV - Independent Television, Northern Sister",A close-knit community is sent spinning on its axis following a series of strange and unnatural crimes.,,,,"Nicole Charles, Lee Haven Jones","Andrew Buchan, Andrew Buchan","https://m.media-amazon.com/images/M/MV5BZmNiMzUwMzQtOTI5Zi00NTk1LWI2MDEtMDg3MTljMWQ0YzFkXkEyXkFqcGdeQXVyOTc2MDI1NzE@._V1_QL75_UX190_CR0,28,190,281_.jpg"
https://www.imdb.com/title/tt12326830/?ref_=sr_t_401,The Sandman,9.2,"Drama, Fantasy, Horror","James McAvoy, Neil Gaiman, Mx Justin Vivian Bond, Kat Dennings, Tom Alexander, Harry Myers, Andy Serkis, Simon Vance, Miriam Margolyes, Karen Bartke, Mathew Horne, Michael Sheen, Toby Longworth, Adam Thomas Wright, Riz Ahmed, Paterson Joseph, Bebe Neuwirth, Sandra Dickinson","July 15, 2020 (United States)",,United States,English,"Audible, DC Comics","When The Sandman is pulled from his realm and imprisoned on Earth, he languishes for decades before finally escaping.",,,,Dirk Maggs,"Mike Dringenberg, Neil Gaiman, Neil Gaiman, Neil Gaiman, Neil Gaiman, Sam Kieth, Dirk Maggs","https://m.media-amazon.com/images/M/MV5BZGEzYzJkN2MtMmYzNC00OGM4LWI4Y2MtMzUzM2Y5OTI1MjEyXkEyXkFqcGdeQXVyMTU0OTM5ODc1._V1_QL75_UX190_CR0,46,190,190_.jpg"
https://www.imdb.com/title/tt21357150/?ref_=sr_t_402,Avengers: The Kang Dynasty,,"Action, Adventure, Sci-Fi","Jeremy Renner, Anthony Mackie, Tenoch Huerta","May 1, 2026 (United States)",,United States,English,"Marvel Studios, The Walt Disney Company",Plot under wraps.,,,,,Michael Waldron,"https://m.media-amazon.com/images/M/MV5BMTMyMTMwYTctMjExYi00NTc3LWEwYjAtZWJmODVkZDU1NTZiXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_QL75_UX190_CR0,2,190,281_.jpg"
https://www.imdb.com/title/tt4572514/?ref_=sr_t_403,Patriots Day,7.3,"Action, Crime, Drama","Mark Wahlberg, Michelle Monaghan, J.K. Simmons, John Goodman, Dicky Eklund Jr., Michael Marchand, Rhet Kidd, Frank Czarnowski, Chris O'Shea, Rachel Brosnahan, Jake Picking, Lana Condor, Jerry Dwyer Jr., Patrick Wensing, Michael Chuah, Sang-bae Kim, Jimmy O. Yang, Ping Ping Yang","January 13, 2017 (United States)",2 hours 13 minutes,Hong Kong,English,"CBS Films, Lionsgate Films, TIK Films","The story of the 2013 Boston Marathon bombing and the aftermath, which includes the city-wide manhunt to find the terrorists responsible.","$45,000,000 (estimated)","$52,185,751",R,Peter Berg,"Peter Berg, Matt Cook, Joshua Zetumer, Peter Berg, Matt Cook, Paul Tamasy, Eric Johnson","https://m.media-amazon.com/images/M/MV5BODYxMDc0NTg2Nl5BMl5BanBnXkFtZTgwNjY0NDYzOTE@._V1_QL75_UX190_CR0,2,190,281_.jpg"
https://www.imdb.com/title/tt0090022/?ref_=sr_t_404,Silverado,7.2,"Action, Crime, Drama","Kevin Kline, Scott Glenn, Kevin Costner, Rosanna Arquette, John Cleese, Brian Dennehy, Danny Glover, Jeff Goldblum, Linda Hunt, Ray Baker, Joe Seneca, Lynn Whitfield, Jeff Fahey, Dick Durock, Pepe Serna, Patricia Gaul, Amanda Wyss, Earl Hindman","July 10, 1985 (United States)",2 hours 13 minutes,United States,English,"Columbia Pictures, Delphi IV Productions, Eaves Movie Ranch",A misfit bunch of friends comes together to right the injustices which exist in a small town.,"$26,000,000 (estimated)","$32,192,570",PG-13,Lawrence Kasdan,"Lawrence Kasdan, Mark Kasdan","https://m.media-amazon.com/images/M/MV5BYTljNTE5YmUtMGEyZi00ZjI4LWEzYjUtZDY2YWEwNzVmZjRkXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_QL75_UX190_CR0,5,190,281_.jpg"
https://www.imdb.com/title/tt1981115/?ref_=sr_t_405,Thor: The Dark World,6.8,"Action, Adventure, Fantasy","Chris Hemsworth, Natalie Portman, Tom Hiddleston, Stellan Skarsgård, Anthony Hopkins, Christopher Eccleston, Jaimie Alexander, Zachary Levi, Ray Stevenson, Tadanobu Asano, Idris Elba, Rene Russo, Adewale Akinnuoye-Agbaje, Kat Dennings, Alice Krige, Clive Russell, Jonathan Howard, Ramone Morgan","November 8, 2013 (United States)",1 hour 52 minutes,United States,English,"Marvel Studios, Walt Disney Pictures","When the Dark Elves attempt to plunge the universe into darkness, Thor must embark on a perilous and personal journey that will reunite him with doctor Jane Foster.","$170,000,000 (estimated)","$644,783,140",PG-13,Alan Taylor,"Christopher L. Yost, Christopher Markus, Stephen McFeely, Don Payne, Robert Rodat, Stan Lee, Larry Lieber, Jack Kirby, Walter Simonson","https://m.media-amazon.com/images/M/MV5BMTQyNzAwOTUxOF5BMl5BanBnXkFtZTcwMTE0OTc5OQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg"
https://www.imdb.com/title/tt0096708/?ref_=sr_t_406,Tales from the Crypt,8.0,"Comedy, Crime, Fantasy","John Kassir, Roy Brocksmith, Miguel Ferrer, Cam Clarke, Larry Drake, Bobcat Goldthwait, Lance Henriksen, Sherrie Rose, William Sadler, Marshall Bell, Michael Ironside, Marshall R. Teague, Peter Van Norden, Steve Kahan, Troy Evans, Cindy Riegel, Constance Wiggins, Tim Ahern","June 10, 1989 (United States)",25 minutes,United States,English,"Home Box Office (HBO), Tales From The Crypt Holdings","""Tales from the Crypt"" was a 1989 horror story anthology series based on the gruesome E.C. comic books of the 1950s presented by the legendary ""Crypt Keeper"", a sinister ghoul obsessed with gallows humor and horrific puns.",,,TV-MA,"Russell Mulcahy, Elliot Silverstein, Robert Zemeckis, Richard Donner, Tom Holland, Walter Hill, Stephen Hopkins, Howard Deutch, Kevin Yagher, John Harrison, Gilbert Adler, Gary Fleder, Rodman Flender, William Malone, Mary Lambert, Fred Dekker, Richard Greenberg, Randa Haines, Rowdy Herrington, David Burton Morris, Charlie Picerni, Jeffrey Price, J. Michael Riva, Arnold Schwarzenegger, Peter S. Seaman, Jack Sholder, Jim Simpson, Chris Walas, Manny Coto, Steven E. de Souza, Michael J. Fox, Todd Holland, Tobe Hooper, Tom Mankiewicz, Michael Thau, Andy Wolk, John Frankenheimer, William Friedkin, Tom Hanks, Robert Longo, Peter Medak, Steve Perry, Joel Silver, Paul Abascal, Jeffrey Boam, Uli Edel, Bob Gale, Kevin Hooks, W. Peter Iliff, Kyle MacLachlan, Gregory Widen, Mick Garris, Jonas McCord, Ramón Menéndez, Roland Mesa, Vincent Spano, Martin von Haselberg, John Herzfeld, Larry Wilson, Mandie Fletcher, Freddie Francis, Christopher Hart, Brian Helgeland, Peter Hewitt, Bob Hoskins, Bill Kopp, Peter MacDonald, Andrew Morahan, Thomas E. Sanders, James H. Spencer, Patrick A. Ventura, Robin Bextor","Steven Dodd, William M. Gaines, William M. Gaines, William M. Gaines, William M. Gaines, William M. Gaines, William M. Gaines, Scott Nimerfro, Scott Nimerfro, Gilbert Adler, A L Katz, Terry Black, Fred Dekker, Fred Dekker, Larry Wilson, Ron Finley, Colman deKay, Walter Hill, Mae Woods, John Harrison, Frank Darabont, Frank Darabont, Randall Jahnson, Doug Ronning, Jeffrey Price, Peter S. Seaman, A. Whitney Brown, Battle Davis, Randolph Davis, Michael McDowell, Robert Reneau, Jeri Barchilon, Nancy Doyne, Tom Holland, Jonathan David Kahn, Michael Alan Kahn, Kim Steven Ketelsen, Don Mancini, David Burton Morris, G.J. Pruss, Michael Taav, Ross Thomas, James Tugend, Richard Tuggle, Annie Willette, Andy Wolk, Scott Alexander, Myles Berkowitz, Jim Birge, Manny Coto, Steven E. de Souza, Connie Johnson, John Mankiewicz, Richard Christian Matheson, Joseph Minion, Jim Thomas, John Thomas, Harry Anderson, Stanley Ralph Ross, Yale Udoff, Kevin Yagher, Jeffrey Boam, Bob Gale, W. Peter Iliff, Scott Rosenberg, Andrew Kevin Walker, Gregory Widen, Dick Beebe, Tom Lyons, Rob Ross, Teller, Jack Temchin, Shel Willens, Rodman Flender, Brian Helgeland, Bill Kopp, William Malone, Lisa Sandoval, Ed Tapia, Rita Mae Brown, Bernard Krigstein","https://m.media-amazon.com/images/M/MV5BNGVmMDMwNDAtODY2MS00MzM5LTg5NmItODBmMjI2MWY0Y2FlXkEyXkFqcGdeQXVyMTI0MTA4MTM5._V1_QL75_UX190_CR0,2,190,281_.jpg"
https://www.imdb.com/title/tt1125849/?ref_=sr_t_407,The Wrestler,7.9,"Drama, Sport","Mickey Rourke, Marisa Tomei, Evan Rachel Wood, Mark Margolis, Todd Barry, Wass Stevens, Judah Friedlander, Ernest Miller, Dylan Keith Summers, Tommy Farra, Mike Miller, Marcia Jean Kurtz, John D'Leo, Ajay Naidu, Gregg Bello, Scott Siegel, Maurizio Ferrigno, Donnetta Lavinia Grays","January 30, 2009 (United States)",1 hour 49 minutes,United States,English,"Wild Bunch, Protozoa Pictures, Saturn Films","A faded professional wrestler must retire, but finds his quest for a new life outside the ring a dispiriting struggle.","$6,000,000 (estimated)","$44,734,660",R,Darren Aronofsky,Robert Siegel,"https://m.media-amazon.com/images/M/MV5BMTc5MjYyOTg4MF5BMl5BanBnXkFtZTcwNDc2MzQwMg@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt0200192/?ref_=sr_t_408,Cheeky,5.4,"Comedy, Drama","Yuliya Mayarchuk, Jarno Berardi, Francesca Nunzi, Max Parodi, Mauro Lorenz, Leila Carli, Vittorio Attene, Antonio Salines, Chiara Gobbato, Remo Pizzaroni, Mauro Sangiorgi, Alberto Passone, Tinto Brass, Osiride Pevarello, Silvia Rossi","January 28, 2000 (Italy)",1 hour 31 minutes,Italy,Italian,Lion Pictures,"While scouting out apartments in London for her Venetian boyfriend, Carla rents an apartment that overlooks the Thames. There she meet the lesbian hyper-horny real estate agent Moira.",,,Not Rated,Tinto Brass,"Tinto Brass, Tinto Brass, Carla Cipriani, Nicolaj Pennestri, Silvia Rossi, Massimiliano Zanin","https://m.media-amazon.com/images/M/MV5BMzM2YWZjNzItOTRjYi00ZTljLWJmNTgtNDE5ODkyNGE1ZWExXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_QL75_UY281_CR4,0,190,281_.jpg"
https://www.imdb.com/title/tt32186579/?ref_=sr_t_409,An Unfinished Film,6.2,Drama,"Hao Qin, Xiaorui Mao, Xi Qi, Xuan Huang, Ming Liang, Songwen Zhang","May 16, 2024 (France)",1 hour 45 minutes,Singapore,Chinese,"Essential Filmproduktion, Cinema Inutile, Gold Rush Pictures","January 2020. A film crew reunites near Wuhan to resume the shooting of a film halted ten years earlier, only to share the unexpected challenges as cities are placed under lockdown.",,,,Ye Lou,"Ye Lou, Yingli Ma","https://m.media-amazon.com/images/M/MV5BZDUzZTgzZGEtNWUyNy00NjIxLThhM2EtMzhhNDU1NGE2MGE2XkEyXkFqcGdeQXVyNTYyNTY4ODQ@._V1_QL75_UY281_CR155,0,190,281_.jpg"
https://www.imdb.com/title/tt0356470/?ref_=sr_t_410,A Cinderella Story,5.9,"Comedy, Family, Romance","Hilary Duff, Chad Michael Murray, Jennifer Coolidge, Dan Byrd, Regina King, Julie Gonzalo, Lin Shaye, Madeline Zima, Andrea Avery Ray, Mary Pat Gleason, Paul Rodriguez, Whip Hubley, Kevin Kilner, Erica Hubbard, Simon Helberg, Bradley Joseph, JD Pardo, Aimee-Lynn Chadwick","July 16, 2004 (United States)",1 hour 35 minutes,United States,English,"Warner Bros., Gaylord Films, Clifford Werber Productions","Routinely exploited by her wicked stepmother, the downtrodden Samantha Montgomery is excited about the prospect of meeting her Internet beau at the school's Halloween dance.","$19,000,000 (estimated)","$70,080,371",PG,Mark Rosman,Leigh Dunlap,"https://m.media-amazon.com/images/M/MV5BMTA1NDI0OTkwNDNeQTJeQWpwZ15BbWU3MDQ3Nzc1MjE@._V1_QL75_UY281_CR1,0,190,281_.jpg"
https://www.imdb.com/title/tt0093105/?ref_=sr_t_411,"Good Morning, Vietnam",7.3,"Biography, Comedy, Drama","Robin Williams, Forest Whitaker, Tom T. Tran, Chintara Sukapatana, Bruno Kirby, Robert Wuhl, J.T. Walsh, Noble Willingham, Richard Edson, Juney Smith, Richard Portnow, Floyd Vivino, Cu Ba Nguyen, Dan Stanton, Don Stanton, Danny Aiello III, James McIntire, Peter Mackenzie","January 15, 1988 (United States)",2 hours 1 minute,United States,English,"Touchstone Pictures, Silver Screen Partners III","In 1965, an unorthodox and irreverent DJ named Adrian Cronauer begins to shake up things when he is assigned to the U.S. Armed Services radio station in Vietnam.","$13,000,000 (estimated)","$123,922,578",R,Barry Levinson,"Mitch Markowitz, Adrian Cronauer","https://m.media-amazon.com/images/M/MV5BOWRhZGQ5ODQtMzUzNi00M2I4LThmZmUtYmQ0NDQzMTkxMWQ0XkEyXkFqcGdeQXVyMzI0NDc4ODY@._V1_QL75_UX190_CR0,0,190,281_.jpg"
https://www.imdb.com/title/tt32334046/?ref_=sr_t_412,Tipline Mysteries: Dial 1 for Murder,8.8,"Drama, Mystery","Ryan Beil, Garrett Black, Eric Breker, Leo Chiang, Riley Davis, Sarah Formosa, Susan Hogan, Lisa Kimberley, Adam Klassen, Dylan McEwan, Chris McNally, Debbie Podowski, Holland Roden, Cheyenne Rouleau, Cassandra Sawtell, Chris Shields, David Stuart, Jill Teed","May 16, 2024 (United States)",,United States,English,,"A cryptic call about a planned jewelry heist draws a Detroit Free Press tipline operator, Maddie Moore, into a dangerous homicide case alongside a newly promoted detective. Starring Holland Roden and Chris McNally.",,,,,Christine Conradt,"https://m.media-amazon.com/images/M/MV5BOTRhZjhkYWItZjg3ZS00MjQ0LWJiNjUtYzE3MTUxOTNhM2U0XkEyXkFqcGdeQXVyMTU3MTQ3OTMz._V1_QL75_UX190_CR0,2,190,281_.jpg"
